0.000487089157104,20
0.000549077987671,21
0.00064492225647,22
0.000756025314331,23
0.000856876373291,24
0.000990152359009,25
0.0011100769043,26
0.00127696990967,27
0.00141310691833,28
0.00157904624939,29
0.00181293487549,30
0.00186204910278,31
0.00199317932129,32
0.00224709510803,33
0.00261902809143,34
0.00295996665955,35
0.00324106216431,36
0.00343799591064,37
0.00381398200989,38
0.00405812263489,39
0.00444316864014,40
0.00476884841919,41
0.00522208213806,42
0.00552892684937,43
0.00608205795288,44
0.00646805763245,45
0.00656390190125,46
0.00738501548767,47
0.00847291946411,48
0.00779819488525,49
0.00854706764221,50
0.00939798355103,51
0.0100140571594,52
0.010803937912,53
0.0113251209259,54
0.0115230083466,55
0.0122969150543,56
0.0136029720306,57
0.0140061378479,58
0.0146088600159,59
0.0153260231018,60
0.0159330368042,61
0.0165960788727,62
0.0182690620422,63
0.0189459323883,64
0.0200479030609,65
0.0208380222321,66
0.0219209194183,67
0.0223290920258,68
0.023833990097,69
0.0253159999847,70
0.0261161327362,71
0.0266079902649,72
0.0284640789032,73
0.0297358036041,74
0.0302131175995,75
0.0328857898712,76
0.033075094223,77
0.0356030464172,78
0.0355358123779,79
0.036591053009,80
0.0386278629303,81
0.0415301322937,82
0.0420799255371,83
0.0444550514221,84
0.0454320907593,85
0.0466439723969,86
0.0485038757324,87
0.0508749485016,88
0.0520150661469,89
0.0533199310303,90
0.0554931163788,91
0.0569949150085,92
0.0592000484467,93
0.0612409114838,94
0.0626978874207,95
0.0654540061951,96
0.0681660175323,97
0.0467870235443,98
0.0514309406281,99
0.0506279468536,100
0.0455319881439,101
0.0427329540253,102
0.058552980423,103
0.0647811889648,104
0.0508530139923,105
0.061460018158,106
0.0579679012299,107
0.0883569717407,108
0.0981659889221,109
0.102484941483,110
0.105323791504,111
0.1102039814,112
0.111550807953,113
0.117206811905,114
0.118659973145,115
0.121700048447,116
0.124083042145,117
0.127999067307,118
0.131592988968,119
0.13347697258,120
0.137923002243,121
0.139148950577,122
0.143654823303,123
0.148361206055,124
0.151984930038,125
0.156635046005,126
0.158540010452,127
0.169605016708,128
0.169595956802,129
0.17148900032,130
0.176715135574,131
0.181699991226,132
0.187404155731,133
0.189502954483,134
0.193857908249,135
0.201650857925,136
0.20316696167,137
0.207858800888,138
0.211962938309,139
0.216454982758,140
0.224413871765,141
0.231312036514,142
0.234425783157,143
0.237380027771,144
0.241292953491,145
0.246945142746,146
0.249938011169,147
0.260805130005,148
0.265173196793,149
0.266336917877,150
0.27529501915,151
0.285542011261,152
0.290260076523,153
0.298476934433,154
0.298220157623,155
0.308909893036,156
0.308437824249,157
0.322798013687,158
0.328678846359,159
0.331101894379,160
0.331945180893,161
0.336092948914,162
0.348328113556,163
0.352705955505,164
0.361257791519,165
0.44450712204,166
0.368865966797,167
0.372699022293,168
0.376379013062,169
0.389279127121,170
0.398137807846,171
0.404744148254,172
0.413305997849,173
0.416213989258,174
0.428989887238,175
0.42492890358,176
0.444875001907,177
0.451508998871,178
0.456652879715,179
